timeEnd,name,type,elapsed,resultCount,note
05/10/2023 22:54:01,Rtree search 8,rtree_search,0.0039997100830078125,2713,
05/10/2023 22:54:01,Rtree search 9,rtree_search,0.0009996891021728516,122,
05/10/2023 22:54:01,Rtree search 10,rtree_search,0.0010006427764892578,67,
05/10/2023 23:00:03,Entire Program,main,75.68585133552551,,
05/10/2023 23:00:03,Load Rtree,rtree_load,9.967900276184082,,"Levels: 9, Leaf Entries: 85802, Leaves: 25331, Nodes: 36093"
05/10/2023 23:00:03,Rtree search total,rtree_search_total,0.2357184886932373,21,
05/10/2023 23:00:03,Rtree search 0,rtree_search,0.08254718780517578,50339,
05/10/2023 23:00:03,Rtree search 1,rtree_search,0.0,100,
05/10/2023 23:00:03,Rtree search 2,rtree_search,0.03601980209350586,21315,
05/10/2023 23:00:03,Rtree search 3,rtree_search,0.0,154,
05/10/2023 23:00:03,Rtree search 4,rtree_search,0.004504203796386719,2456,
05/10/2023 23:00:03,Rtree search 5,rtree_search,0.003999948501586914,2463,
05/10/2023 23:00:03,Rtree search 6,rtree_search,0.05058932304382324,30145,
05/10/2023 23:00:03,Rtree search 7,rtree_search,0.0,31,
05/10/2023 23:00:03,Rtree search 8,rtree_search,0.004599809646606445,2600,
05/10/2023 23:00:03,Rtree search 9,rtree_search,0.0010025501251220703,127,
05/10/2023 23:00:03,Rtree search 10,rtree_search,0.003950834274291992,2373,
05/10/2023 23:00:03,Rtree search 11,rtree_search,0.0010006427764892578,205,
05/10/2023 23:00:03,Rtree search 12,rtree_search,0.003504514694213867,2351,
05/10/2023 23:00:03,Rtree search 13,rtree_search,0.004003286361694336,2461,
05/10/2023 23:00:03,Rtree search 14,rtree_search,0.0,126,
05/10/2023 23:00:03,Rtree search 15,rtree_search,0.0010001659393310547,114,
05/10/2023 23:00:03,Rtree search 16,rtree_search,0.003501415252685547,2451,
05/10/2023 23:00:03,Rtree search 17,rtree_search,0.0010046958923339844,113,
05/10/2023 23:00:03,Rtree search 18,rtree_search,0.003998279571533203,2392,
05/10/2023 23:00:03,Rtree search 19,rtree_search,0.03049182891845703,19547,
05/10/2023 23:00:03,Rtree search 20,rtree_search,0.0,65,
05/10/2023 23:01:32,Entire Program,main,74.8782684803009,,
05/10/2023 23:01:32,Load Rtree,rtree_load,10.263147830963135,,"Levels: 9, Leaf Entries: 85802, Leaves: 25331, Nodes: 36093"
05/10/2023 23:01:32,Rtree search total,rtree_search_total,0.13713598251342773,21,
05/10/2023 23:01:32,Rtree search 0,rtree_search,0.0823516845703125,50339,
05/10/2023 23:01:32,Rtree search 1,rtree_search,0.030612945556640625,17910,
05/10/2023 23:01:32,Rtree search 2,rtree_search,0.0009996891021728516,53,
05/10/2023 23:01:32,Rtree search 3,rtree_search,0.0,57,
05/10/2023 23:01:32,Rtree search 4,rtree_search,0.0,31,
05/10/2023 23:01:32,Rtree search 5,rtree_search,0.004507780075073242,2401,
05/10/2023 23:01:32,Rtree search 6,rtree_search,0.003999948501586914,2702,
05/10/2023 23:01:32,Rtree search 7,rtree_search,0.0009999275207519531,57,
05/10/2023 23:01:32,Rtree search 8,rtree_search,0.0,138,
05/10/2023 23:01:32,Rtree search 9,rtree_search,0.0009999275207519531,146,
05/10/2023 23:01:32,Rtree search 10,rtree_search,0.0,48,
05/10/2023 23:01:32,Rtree search 11,rtree_search,0.0009996891021728516,59,
05/10/2023 23:01:32,Rtree search 12,rtree_search,0.0,145,
05/10/2023 23:01:32,Rtree search 13,rtree_search,0.0010008811950683594,45,
05/10/2023 23:01:32,Rtree search 14,rtree_search,0.0,48,
05/10/2023 23:01:32,Rtree search 15,rtree_search,0.004161357879638672,2508,
05/10/2023 23:01:32,Rtree search 16,rtree_search,0.003999233245849609,2337,
05/10/2023 23:01:32,Rtree search 17,rtree_search,0.0010001659393310547,172,
05/10/2023 23:01:32,Rtree search 18,rtree_search,0.0,151,
05/10/2023 23:01:32,Rtree search 19,rtree_search,0.0009999275207519531,77,
05/10/2023 23:01:32,Rtree search 20,rtree_search,0.0005028247833251953,43,
